chixJireh,"Siraan si #Duterte ... Mag isip kayo ?! Bayan ang kanyang kakampi! 
 - iba talaga kapag kilalang MAKABAYAN. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>

#Duterte2016 <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>"
piaranada,Alan Cayetano: Bakit si Mayor Duterte? Siya ang kandidatong pinaka kaunti ang pangako. Kasi ayaw niyang mangako nang hindi niya kaya gawin.
treena888jd,@raymtweets disturbing din how some Duterte fans react. Hindi pa president ganyan na.
yannnnning,"""Hindi na nga sya pinansin ni Duterte eh.""

Yun na nga eh. Hindi na nga big deal kay Duterte. Sya nga hindi nabastusan. Tas kayo todo kuda."
peryytan,Sana manalo si duterte tapos isusggest kong ilagay sa death row yung mga malalandi
cprm013113,#Ad: Freddie Agyular Para sa Tunay na Pagbabago Duterte -  - @RRD_Davao https://t.co/QaeQEICQRv
normanbase,Hay Duterte supporters. Puro mga walang modo magcomment. Why do they have to insist their opinion about Duterte on others?
johnvencentlang,Babaeng Paasa<ed><U+00AE><U+00BA><ed><U+00BE><U+0096><ed><U+00AE><U+00BA><ed><U+00BE><U+00A0> Bntay lg kang DUTERTE<ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B9><ed><U+00B3><U+00B5>
imnicoleCT,Yowo maning GLOBE uy. Buset. Ma president lang lagi nis Mayor Duterte ba mahay gyud mo ba. Mga animal. Nag bayad mi unya inganion mi. Yowo!
jannetnapulis,I LOVE DUTERTE https://t.co/GOfhQzKmXV
BeomsikP,Make your voice count! Help me support @duterte_rody to be our next President via https://t.co/BbxVcm63H2 #halalan2016 #eleksyon2016
supericawaii,oh my GOD IM SPYING ON A PRO-DUTERTE FACEBOOK GROUP ANG DAMING SHADE
PinoyAk95497299,"Good attitude... Thumbs up for this issue, point for Duterte... https://t.co/0z0jNgOuBP"
jeffrymanhulad,Mas maayo pas Duterte kaysa sa mga supporter nga pa brightbright :-P  Bright na lage mo bisan grammar mag death... https://t.co/tTnpk683sg
KimDS_20,@HeyyCy @rejil_ Duterte ako <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
shxryn,Dle daw president material si #duterte tungod sa iyang way magtalk <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> bruh mugwapo ba diay ang ekonomiya sa pilipinas kng hawd mag english?
todi31,@luckymanzano duterte
supericawaii,woohoo duterte jakoleros https://t.co/O9e5TxBkvL
Karlculated,"Sayanga. Gwapa unta, naay chemistry, pero Duterte ang botaran. Wagtang tanan oy."
Facunbryan,"""Bomba nalang"" -Duterte HAHAHA"
rhoroanazoro,The true soul of Digong! #DU30 https://t.co/0fXj4mQ5t2
seniorlito9999,Davao was hell.. until Duterte came. He is the only one who can save our country from drugs and corruption...  LITO OSME�A.  <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>
E5359A,DUTERTE is my president. Poe and Defensor are good pick but they're not what our country needs.
kimberlymaeG,Me:nay sino boboto mo presidente? Nay:si grace po Me:Bakit ayaw mo kay duterte Nanay:ayoko sawa na nga ko sa mura dito sa bahay eh. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Graciatotsxz,Kay duterte ako yuhoooooooo
FrancorpPhils,IT IS HIGH TIME THAT THE ELECTORATE ..STUDENTS WORKERS ILLITERATE OR ELDERS ALIKE ...CHALLENGE THESE... https://t.co/Jv6sPhXij4
gwapobenz,I don't care if i go to hell as long as the people I serve will live in paradise - Rodrigo Duterte #DU30
jamesparmis,Why Mayor DUTERTE? https://t.co/OgobvkzERE
melvidenise,@BaiaTeves kay miss di pa daw sure if si duterte mudaog pagkapresidente naa pa daw mga mangrape miss <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> so para sure
risbasmayor,Nakafocus lang talaga ang media sa mga negative kapag kay Mayor Duterte na. Halatang ayaw nila manalo yung tao.ﾅ ﾗ https://t.co/b4H8eenlZJ
loveanover,Interrupting Rodrigo Duterte https://t.co/8vJdg51W4K
vnlp_,lmao ka-schoolmate ko pala dati yung nang bastos kay duterte??<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
_charisanne,Grabeng mga sendicato yan. iboto si Duterte.
terenceteves,Duterte na! https://t.co/jOdIw4DF8J
mikeezowskii,"We also have to understand that Duterte supporters were victims of crimes such as rape, drugs, theft etc. or are sick of the government."
Mclane20,@gmanewsbreaking @amitalegaspi No to Binay!!  No to Duterte!!
cldiexx,@cyverdavee pag nagpunta ko dyan! isusumbong kita kay duterte
cardiaoli,"""Davao City Mayor Rodrigo Duterte calls on the public to stop cyber-bullying of the UPLB student who was disrespectful of him."""
rolanduy,DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! DUTERTE! https://t.co/yVPt4Bw10C
Vill_Picsiwen,Duterte For President https://t.co/vttSyTelVf
IqFinder,@SenGracePOE @senmiriam @bongbongmarcos @SayChiz @VPJojoBinay what can you say about this viral photo? #Duterte https://t.co/XBitTIhYm7
natibk3r,"From FB:  ""People are asking how can supporters of Duterte take the ﾓmoral high groundﾔ if they cannot see it from Duterte?"" #Duterte"
Alms_xD,My papa duterte is here hahahahahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
JefDeg,Please share.  Suporta ka Duterte https://t.co/Qcb7g6HOFa
cutechikkadoll,Wow! Did ya see the Tacloban crowd waiting for Duterte and Cayetano? HUGE! #PHVoteDuterte
BalitaNgayon,Interrupting Rodrigo Duterte https://t.co/M6MYjlqmX2 via Rappler
jannetnapulis,I love DUTERTE https://t.co/fguhsQhydC
tinkerneI,#PHVoteDuterte with DUTERTE I am secured. https://t.co/bp0FY2TuGL
GenoTaiMD,@momblogger @kimicojuangco Maybe his role model is Duterte himself.
marvinsayson490,"NATATAWA NALANG AKO SA MGA HATER'S Ni DUTERTE DU30 PAMORE...

    HATER'S LOVE'S DUTERTE <ed><U+00AE><U+00B8><ed><U+00BC><U+00A7><ed><U+00AE><U+00B8><ed><U+00BD><U+0087><ed><U+00AE><U+00B8><ed><U+00BC><U+00AC>

#DIMAINSECUREEEEEEUUUUUU"
jamesparmis,Why Mayor DUTERTE? https://t.co/wmSoxikRFD
tiffalicious30,Alam nah huh!!!!! https://t.co/YCfC0j1c5S
iamalyannamegan,"TACLOBAN CITY! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
DUTERTE FOR THE WIN <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><U+270A> <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> 3/14/16 https://t.co/ny0cvWuQzD"
amnickxstar,Which is the better ship name for Mayor Duterte and Senator Santiago? (for academic purposes so don't judge)
RRD_Philippines,Pangulong Duterte at Tacloban. #PHVoteDuterte https://t.co/GvrzjH2ZgY
dreidreamer,"Saw the vid. Medyo may pgkaarogante nga yng pgtatanong ni Stephen Villena. Atsaka,di pa ntpos mgslita si duterte humirit na agd sya."
dmgxjinhwan,"Ayoko ng sapakan, sampalan na lang oh! Di uso kay duterte ang sapakan! https://t.co/6JaCTo3qRZ"
trishatorrejos,Just saw Duterte!
sol28torrejos,Just saw Duterte. <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #DuterteVisitsTacloban
chichaychi,@Baby_Rose07 thats from Duterte fb page po
crmelaxx,duterte https://t.co/uUBvRd4ILt
rhoroanazoro,MUST READ: Open Letter from Dr. Mae Dolendo for Mayor Duterte went VIRAL ONLINE! https://t.co/guvKhj5RHY
nashkeem,DUTERTE MY FATHER.
miguelsy,"Isko: Ate pabili po ng pantea (pandan tea) niyo, gusto ko matikman.
Duterte Supporters: Ang bastos! Sayang tax namin sainyo

HAHAHAHA"
karloSC101,#Davao ... life is here <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #Duterte #Duterte2016 #DuterteCayetano2016 https://t.co/6pi9b9PEz9
JoraldYou,Cavite for Duterte Guys ! Pa Like <ed><U+00AE><U+00BA><ed><U+00BE><U+0097> naman po ng page nato Salamat <ed><U+00AE><U+00B8><ed><U+00BC><U+00B5>.
dwardperlado,"@chaiipotato well, hindi nga lahat. Pero yung iba maipagtanggol lang si Duterte kung anu-ano na ang mga nagagawa. Yun yung masama run."
Karlculated,All aboard the anti-duterte band wagon!
CachiBabyy,Bsta ang i-vvote kong presidente si Duterte.
waynealbert,Duterte not slighted by UP studentﾒs questioning https://t.co/1uReH85qnv
cuidavhin,"Right now following the law is only an option for Filipinos.
It should be a must.
- Mayor Duterte https://t.co/toyRFJ9Bby"
lapolinario,"@inquirerdotnet @AHeginaINQ  NO TO DUTERTE - supporting NPA's &amp; Terrorist .
No to Arrogant &amp; Disrespectful https://t.co/XJXkvy8Ndj"
kreyn_agno,Duterte quotes <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
bryangabayeron,Interrupting Rodrigo Duterte https://t.co/81Ah5dWHui
thefirstnoel26,"Cinderella's mother gave this advice to her on her death bed - ""Have courage and be kind.""

Duterte's tag line - Tapang at malasakit.

:-)"
iamvincentandig,"Duterte will get my vote if he can (atleast) control his fans.
If kaya niya ma control iya supporters then kaya niya ang Pilipinas."
karloSC101,#DuterteVisitsUPLB #Duterte2016 #Duterte https://t.co/yVMJ3L32eh
katlegazpi,"Nung si Duterte ang nabastos, nalaman nila ang salitang RESPETO. Pero kapag si Binay, okay lang."
JebiTdelaCruz,Duterte tells supporters to stop bullying critics https://t.co/1M4i2OQfDR
estongreyes,"Binay, Duterte-Cayetano: AMLC should be allowed to scrutinize poll bets' bank records https://t.co/rzFDDVxsjp"
cyruzxc,bahala na si duterte sa prelims ko
reyvin_domingo,makasabi sila ng maitim si binay. nahiya naman siya kay duterte.
marquee4649,"Si Mayor Duterte ang huling baraha natin.

- Robin Padilla https://t.co/4nRMYd1Vcr"
jirehdorothy,Wa koy paki bahala nag taga asa pana si Duterte. Bahalag di sya taga Mindanao. Basta safe lang mi mang laag inig ka Gabii HAHAHAHA #laagan
clemente_gelmar,Takot nya lang kay duterte. Hahaha :D https://t.co/hdjD1hgoMj
AltmrRys,"uhm yung fans ni mayor duterte nagbibigay ng death threats sa up studentsssss

i thought you guys were for respect &amp; discipline???"
fernansalebz,"""We need more interruptions, not less. We need more citizens who have the intuition to ask 'but how' to a... https://t.co/hDpSY3iDvr"
_thejediknight,Make your voice count! Help me support @duterte_rody to be our next President via https://t.co/verpMURBCg #halalan2016 #eleksyon2016
analizaRosario,Overwhelming support! Bs wrai ak dda suportahan ta ka! #PHVoteDuterte #Duterte #Duterte2016  https://t.co/AyYCFFbuxF
sarahislam01,ATM: CHANGE IS COMING! DUTERTE-CAYETANO in Tacloban City. https://t.co/Gjn91dzM5J
PaulEvangel,Sasabihin naman ng mga Duterte haters plastic siya.. https://t.co/5gdWQJBpum
ghdlcrz,Panget nitong tatay ko inaaway si Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
_ponchiieee,Sikat ung studyante na nambastos kay Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Facunbryan,"""Ibabalik ko ang family planning"" -Duterte"
JustineLycalugs,Lahat nalang yata NAGLOKO! Kailangan talaga natin si Duterte. Patay silang lahat kay Duterte! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>
equalizerpost,Roxas accepts Duterte dare to waive secrecy on bank accounts https://t.co/mvGdf2SAdl via @inquirerdotnet
Vill_Picsiwen,The big change is yet to come. We should support Duterte as Robin does. Go Du30 for President. https://t.co/YYKii69Hk9
AltmrRys,@denmirson Dinaig pa si Donnalyn talaga!!!! Hahahaha. Kaya nga eh. Tapos yung issue pa kay Duterte... Bakit ganito. <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>
guiomartinez,"I bet the Duterte diehards &amp; Marcos loyalists have a far greater solution in mind for the Philippines. 

The Final Solution."
guiakathleen,Natatawa ako pag nakikita ko yung pic ng student ng lb na naissue kay duterte. May kamukha kasi talaga. Hahahaha
WajParcasio,DUTERTE
Markuuuus_,"@sandraxlyn -- be disrespected, and based naman sa paningin ko, I really don't know if totoong pinapaikot ni Duterte yung sagot niya, or --"
Facunbryan,"""Health and education"" -Duterte"
citizennacho,...the problem was that he (duterte) was drunk during the UPLB forum
aureljared,tbh with each passing day duterte seems a bit more like trump
itschelsyg,"SHATAP! <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>
UPLB student: No intent to disrespect Duterte https://t.co/rVcFxCq2Y3"
im_jhemfonseca,poe or duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> khit di boboto
IsaiahLoresco,andaming pauso na names para kila Duterte at Miriam. Hahahahaha  cute #DuRiam  #SantiTe
duchessethel,Bakit sa survey ng pribadong  grupo si DUTERTE ang panalo?
angielamae_,@kimedel23 murag gbasto nya si duterte haha
shairalyle,"It would have been better if Mayor Duterte was on time, it's almost 8PM. The people have been waiting a long time."
AnjPunyx,"Hirap na hirap akong magpakita ng suporta kay Manong Duterte dahil kay Roxas naka-line up si papa. Bawal ganito, bawal ganyan! Lesheh!"
highdih,"Have we ever asked, ""Mayor Duterte, nabastos po ba kayo sa pagtatanong ng studyante?"""
rebbalbalosa,@thequimdeloviar hindi naman pipigilan ni duterte ang night nife haha
_kthlnperez,"Overheard  sa mga naglalakad kanina:
""Binayaran daw ni Roxas yung taga-UPLB na estudyante na nangbara kay Duterte"
piaranada,Tacloban residents supporting Rody #Duterte in full force here in RTR Plaza. Duterte in the area already. #PHVote https://t.co/JoodCHTaoH
VPJojnews24,Interrupting Rodrigo Duterte... https://t.co/Mw60I4hOxX https://t.co/qAEumuym5U
FracieTaylor,Support for Poe surges on Supreme Court ruling - Duterte not bothered by latest SWS poll results https://t.co/c87FIzxDtk
ExpressHatred,"Duterte, son tells supporters to &lt;b&gt;stop bullying&lt;/b&gt; critics https://t.co/telCinKIRw #ExpressHatred"
RusselEncisa,DAPAT PALA TUNGKOL KAY DUTERTE YUNG GINAWA KONG SPOKEN POETRY PARA DAMANG DAMA KO YUNG GALIT KO HABANG PINE-PRESENT HAHAHAHAHA
CarylSanguyo,"@bhiancaxwa tao rin naman sila, nasasaktan. Dapat alam nila yung feeling ng pinapaasa hahahaha papatay natin sila kay duterte!!"
iRecillinLasola,iBoto niyo si Duterte.
YoanPayat,"Nice words, coming frm Duterte. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>"
Admskie24,ﾓ@Kuya_duterte: Baka kaya tayo iniwan ng mahal natin kasi hindi tayo sumamaﾔ Baka?
Admskie24,ﾓ@Kuya_duterte: Bakit kita poproblemahin? Tangina exam ka ba? Ulol mo.ﾔ hahahha
Riabigil,@Kuya_duterte Maka goodvibes ang tweets hahaha!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
MchllMln,@_jenybibb @CedricLeeMinHoo @geland_17 @Kuya_duterte sa mgt lang kilala ko eh hahaha
kinjouh,"2 breaths away from telling my mum ""hoe don't do it"" every time she mentions Duterte. She. Has. A. Fucking. Shirt."
Admskie24,ﾓ@Kuya_duterte: Yung prof na mahilig mambagsak pero tamad naman magturo! Tangina kapal ng mukhaﾔ hahahaha grabe
dangdangsuuuy,"""I may not agree with you, but I will defend your Right to say it.""-Rodrigo Duterte #Duterte #DuCay"
efamante,"""I may disagree with what you say, but I will defend your right to say it.""

ﾗ Duterte, 2016"
kisleyM_kei18,"wooooh! Duterte pa rin! 
#DU30
#forPRESIDENT"
ktlnclr,"Nagsalita na si Duterte. His statement implied it's on Stephen's side. 

SO ANO NA KAYO"
Duterte24x7,mindanaoans warn of rebellion as duterte is cheated in poll surveys | https://t.co/N80fCvGkfT #PHVoteDuterte https://t.co/iZZSm51wD7
GilViernes,Ayan si duterte na nagsabi. Qinuote pa nya yung sinabi ni Voltaire na I may disagree to what you say but I will defend your right to say it
comicalcasey,Duterte's 24 Oras interview re: the UPLB student comes on and suddenly the whole room is quiet with everyone focused on the television lolz
derekalviola,Interrupting Rodrigo Duterte via @rapplerdotcom https://t.co/sD1owAsfN6
brllnts,Mga diehard Duterte fans lang naman nagsasabi na nabastos si Duterte eh. <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>
myjseven,"""I may disagree with you but I will defend your right to say it."" - Duterte #JustQuoting"
katringgay,Hay salamat Duterte! Ikaw na talaga ang presidente ko! So please STOP BASHING the UPLB student! #Duterte2016  https://t.co/kl5B8Jbk3x
MykaaJane,"""As usual, UP is noisy."" - Mayor Duterte
Hasula Duterte oi hahahaha"
krshjnnatgle,Pinag ppray ko talaga na si Duterte manalo
HotdogAbrenica,Di kasi marunong umintindi ang mga Dutertards. Galing na kay Duterte na Vague ang sagot niya. Kasi vague ang tanong. https://t.co/RzMunRZh77
thegerbyproject,Ano ba naman ung tanong nung Stephen Villena kay Duterte? It doesn't make sense! He was acting that way para cool sya sa campus at sumikat.
JebiTdelaCruz,Ang cute ng jingle ni Mayor Duterte sung by the legendary RJ Jacinto. #DuterteParaSaPagbabago
rickrick888,"The latest #ThoughtLeaders by NicoleCurato: Interrupting Rodrigo Duterte https://t.co/o6FCguccCG #PHVote

ﾗ Rappler (rapplerdotcom) March ﾅ"
princeZzLuluwah,@missjover kawawa nmn xa. Grabeng bullying sa knya eh. Porke ba anti mayor duterte xa.?
ibssilongan,not me. #Gibo #Duterte #Cayetano https://t.co/0zfjzYE7oz
24OrasGMA,Wala pang reaksyon ang iba pang kandidato sa pagkapangulo sa hamon ni Duterte.
Sirlegs09,Nice 1 duterte
llsslbn,"very open minded Duterte, what can you expect to very bold UP students?"
runningcardio,Fiesta atmosphere in the streets of Tacloban...Taclobanons warmly welcoming Mayor Duterte<ed><U+00AE><U+00BA><ed><U+00BE><U+0096><ed><U+00AE><U+00BA><ed><U+00BE><U+0096><ed><U+00AE><U+00BA><ed><U+00BE><U+0096>
_jenybibb,@MchllMln @CedricLeeMinHoo @geland_17 @Kuya_duterte marami sila! Hahahaha
leangggmartin,Si duterte pag nagsasalita parang lasing but i like him hihi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
GBrzdo,Ayos pala si Duterte eh <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
jufskirijufs,"""@Kuya_duterte: Yung prof na mahilig mambagsak pero tamad naman magturo! Tangina kapal ng mukha"""
jufskirijufs,"""@Kuya_duterte: Bakit kita poproblemahin? Tangina exam ka ba? Ulol mo."""
camtochris,The overwhelming support of the people of Eastern Visayas for Rodrigo Duterte. #PHVoteDuterte https://t.co/dB8R9ByzVD
arpeelazaro,"Mar Roxas is not afraid of ANY KIND OF SCRUTINY. Ganyan ang nagsasabi ng totoo, walang tinatago, walang... https://t.co/XvJAqJJNIa"
pauleenement,"Wala ng patutunguhan bansa natin, lahat ng tatakbo tuta na ng yellow propaganda. Except Miriam. Yes, Duterte is one of them."
CinderellaArmy,@kwinofallkwin hahahha yaman agad sagot ni duterte un  hahhaa panyapon kadto balay eh
qncdbry_,Duterte <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
gerwin_rosas01,"Duterte 
#LNDapatLagingStrong KapusoBrigade"
BogheadEX,"Oh, ayun naman pala eh, di naman nabastos si Duterte
Everybody should shut the fuck up now"
maryrainman,"@ltnemaph yun na nga e. Parang walang sense yung tanong hehez. Ang babaw masyado. Idk, baka ang purpose nya talaga ay gisahin si duterte."
inquirerdotnet,Duterte not slighted by UP studentﾒs questioning https://t.co/fKviawla1u | @AHeginaINQ #VotePH2016 https://t.co/SqbhYBlT1q
ikennethwait,Dumarami ang pro-duterte and dumarami na rin ang oa khit hindi alm yung nangyari sa forum.
24OrasGMA,Hindi raw nabastos si Mayor Rodrigo Duterte sa pagtatanong ng isang estudyante ng UPLB sa isang forum. Nakatutok si @tinapperez.
IamRlphhh,@gideon_hipolito the UPLB guy who disrespected Duterte.
Yaahsee,"Kuya: mas gusto ko si duterte..
Kien: eh mas gusto ko pa din yung kay marcos
Me: edi buhayin mo si marcos! 

Hahahahahaha peste <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
KyellDoDoXD,Pag si Duterte na ang presidente! Hahahahaha Duterte!  https://t.co/SqWQBPNE0O
mawiiiiz,"@Jezzabarrera haha lage mamskie. Ingni sila ""Mariz Ladeza anak ni duterte"" hahahaha"
mmadpen,"When President Aquino was interrupted, they said it was amazing. When it was done to Duterte, they said it was... https://t.co/Tp611tRuAQ"
notpaulina,"If you haven't seen Duterte's campaign video yet...

do yourself a favor and just don't ok"
hizonjude,duterte cayetano!!!
piaranada,Huge crowd here in RTR Plaza in Tacloban waiting for Rody Duterte and Alan Cayetano #PHVoteDuterte https://t.co/2Dh7yH5XDb
