"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"40","Pinaglaruan nyo pagkatao niya, pati na pamilya niya. You even bullied pati yung mga nagtatanggol sa kanya. Yan ba ang disiplina? #UPLB",FALSE,6,NA,2016-03-14 03:55:34,FALSE,NA,"709226439506169857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missjover",0,FALSE,FALSE,NA,NA
"41","An open letter wouldn't change anything. Whats done is done. #UPLB",FALSE,2,NA,2016-03-14 03:55:25,FALSE,NA,"709226400603987968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JAstbeyourself",1,FALSE,FALSE,NA,NA
"42","Maybe this #UPLB man is expressing his side, he should point out it in a right manner",FALSE,5,NA,2016-03-14 03:50:24,FALSE,NA,"709225137275584512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mond_gan",0,FALSE,FALSE,NA,NA
"43","Your mob bullied ang isang bata na gusto lang magkaroon ng direct na kasagutan sa isyung panlipunan. #UPLB",FALSE,6,NA,2016-03-14 03:46:07,FALSE,NA,"709224058924077058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missjover",1,FALSE,FALSE,NA,NA
"44","I know a lot of #UP and #UPLB grads,I'm married to an alumnus who has an uncle who taught in UPLB.none of them are rude.NONE!",FALSE,0,NA,2016-03-14 03:43:32,FALSE,NA,"709223411403259908",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","riggzS",0,FALSE,FALSE,NA,NA
"45","The other face of the coin of the #Duterte and #UPLB student controversy. https://t.co/w0p7tfHfQX",FALSE,1,NA,2016-03-14 03:40:25,FALSE,NA,"709222625990602752",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jrbadet",0,FALSE,FALSE,NA,NA
"46","What's the issue with #UPLB ?",FALSE,1,NA,2016-03-14 03:40:00,FALSE,NA,"709222521816670208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EjayGregorio",0,FALSE,FALSE,NA,NA
"47","The other face of the coin of the #Duterte and #UPLB student controversy. https://t.co/wNlMXmE34Y",FALSE,0,NA,2016-03-14 03:39:48,FALSE,NA,"709222469140357120",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","romeotoring",0,FALSE,FALSE,NA,NA
"48","After defending Stephen Villena, eto nambubully at ginawan mo pa ako ng hashtag ha #UPLB https://t.co/zqWd4U22xd",FALSE,0,NA,2016-03-14 03:27:59,FALSE,NA,"709219495504519170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missjover",1,FALSE,FALSE,NA,NA
"49","#StephenVillena #UPLB",FALSE,0,"KristelMK",2016-03-14 03:24:50,FALSE,"709218039246376960","709218704836288512","2284439521","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristelMK",0,FALSE,FALSE,NA,NA
